ID,Session,Online,DG_DataRows,DG_Coins_Kept,DG_Coins_Given,DG_RT,OS,UG_DataRows,UG_Accept,UG_Offer_Accept,UG_Coins_Given,UG_Coins_Kept,UG_Decision_RT,UG_RT,UG_Attempts,DG_UG_Diff,DG_UG_RT_Diff,UG_Total_RT,it_P6,lr_P6,eg_P6,w_P6,st_P6,repst_P6,it,lr,eg,w_lo,w_hi,st,repst,w_diff,tot_delay,tot_delay_perc,AvgRT,RT_STD,AvgRT_3SD,AvgdelayRT,Exp_delay_trials,Exp_delay_avg_rating,Exp_delay_unique_ratings,Exp_delay_auc,Exp_reward_trials,Exp_reward_avg_rating,Exp_reward_unique_ratings,Exp_reward_auc,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Gender,Group,Online_y,Age_Frac,Age_YrsMths,Train_ID,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Training_Version,Group_Name,Train_Coef,SES,ComboEdu,ComboEmploy,Raw_Vocab,T_Vocab,Raw_Matrix,T_Matrix,T_ScoreSum,FSIQ-2,Perc_Rank,Age_Frac_Imp,corsi_max_wm_t,PBI_t,cf_switchrt_t,cogflex_t,REzssrtnr_t,REflankerswitch_t,REflankerinh_t,stroop_t,dprimeONEBACK_t,dprimeTWOBACK_t,english_scores,maths_scores,total_scores,time
209,2,1,,3,3,3.046285,Win32,,Yes,1,,,3.343625,,1,,,3.343625,,,,,,,,,,,,,,,18,100,1.495085556,1.128991351,1.495085556,1.495085556,6,8.28333346,6,4.123750076,4,5.943750095,4,1.734166698,-0.510476183,5.070000102,0.859276852,1.197083302,-5.041666412,0.961193502,Orley Farm,M,2,1,,,216,8,33,6,18.18181818,2,Control,-2.363915723,2.5,1.5,3.5,,,18,54,,,,8.6416664,5,0.37009725,103.56641,-0.58810848,0.037184972,,,,,,,,,
210,0,1,,6,0,21.372145,Win32,,Yes,1,,,2.20321,,1,,,2.20321,0.682308006,0.277862449,0.499936802,0.630908452,0.021813568,-1.319046225,0.717552273,0.25153888,0.506072353,0.397057484,0.704235996,0.021057998,-1.268472742,0.307178512,4,22.22222222,2.195853611,2.277762611,1.754679412,2.757675,6,5.493056234,6,2.747083664,4,6.493750763,4,1.94791687,-0.999761788,3.992222493,0.999980868,0.48875,-0.949999237,0.9999375,Orley Farm,M,1,1,8.666666667,"8,8",,,,,,,,,1.25,1,1.5,,,21,65,,,,8.666667,5,0.18621939,199.09503,-0.12697195,,,,,,,,,,
210,1,1,,5,1,4.574505,Win32,,Yes,1,,,1.021765,,1,,,1.021765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,9.002777778,"9,0",,,,,,,,,1.25,1,1.5,,,21,62,,,,8.666667,,-0.92581767,189.35065,-0.020363122,,,,,,,111,121,116,300
210,2,1,,6,0,5.250255,Win32,,No,0,,,4.79527,,1,,,4.79527,,,,,,,,,,,,,,,7,38.88888889,2.550065833,2.619554282,2.064881471,4.871537857,6,5.115740829,6,2.569791688,4,8.439236482,4,2.526389016,-1.72698413,6.160185284,0.969191718,0.501041783,0.934027566,0.997659008,Orley Farm,M,1,1,9.494444444,"9,5",,,,,,,,,1.25,1,1.5,,,17,52,,,,8.666667,7,-0.76924932,,-0.63600922,,,,,,,,,,
211,0,1,,6,0,6.1114,Win32,,Yes,1,,,1.854415,,2,,,8.611005,,,,,,,,,,,,,,,15,83.33333333,0.845346389,1.154906177,0.614396176,0.81558,6,5.65555598,6,2.79416687,4,8.466667176,4,2.538750153,-1.154762006,4.697223002,0.978739072,0.50333313,0.950001526,0.999413738,Orley Farm,M,1,1,10.71111111,"10,8",,,,,,,,,1.25,1,1.5,,,15,45,,,,10.711111,6,0.73809272,0,,1.4729912,,,,,,116,101,108.5,-9
211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,,,,,,,,,,,1.25,1,1.5,,,,,,,,10.711111,,,,,,,,,,,117,121,119,300
211,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,,,,,,,,,,,1.25,1,1.5,,,,,,,,10.711111,,,,,,,,,,,,,,
212,0,1,,6,0,6.498235,MacIntel,,Yes,1,,,2.25386,,1,,,2.25386,,,,,,,,,,,,,,,18,100,0.512454167,0.835142301,0.340106765,0.512454167,6,9.97159017,2,4.98598877,4,9.978759766,2,2.99402832,-0.000830078,4.974495443,0.428571429,0.002402344,4.966748047,0.6,Orley Farm,M,1,1,7.788888889,"7,9",200,1,1,1,100,2,Experimental,,1.25,1.5,1,,,17,59,,,,7.7888889,5,0.74487579,250,-0.25985155,0.18172646,,,,,,,,,
212,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,,,200,1,1,1,100,2,Experimental,,1.25,1.5,1,,,,,,,,7.7888889,,,,,,,,,,,,,,
212,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,,,200,1,1,1,100,2,Experimental,,1.25,1.5,1,,,,,,,,7.7888889,,,,,,,,,,,,,,
213,0,1,,3,3,3.00808,Win32,,No,0,,,5.20194,,2,,,13.442745,,,,,,,,,,,,,,,16,88.88888889,1.532791667,1.242953021,1.532791667,1.4784525,6,5.010802422,6,2.505092568,4,7.733796438,4,2.342592628,-1.997619044,7.002469075,0.9999783,0.847685143,-1.504629277,0.982471441,Orley Farm,M,1,1,11.875,"11,10",202,8,25,3,10.34482759,2,Experimental,-0.64807277,1,1,1,,,25,71,,,,11.875,,,-325.79181,-0.99554831,2.080364,,,,,,121,123,122,-9
213,1,1,,4,2,5.3702,Win32,,Yes,1,,,0.86161,,1,,,0.86161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,12.2,"12,2",202,8,25,3,10.34482759,2,Experimental,-0.64807277,1,1,1,,,27,78,,,,11.875,7,-0.38072488,189.22388,-0.58331692,,,,,,,119,129,124,300
213,2,1,,5,1,4.6012,Win32,,Yes,1,,,0.979285,,1,,,0.979285,,,,,,,,,,,,,,,16,88.88888889,0.851965833,1.111033846,0.851965833,0.82043625,6,6.623457026,6,3.359259372,4,5.712963104,4,1.685185242,-0.905820065,4.793827255,0.931818219,1.452777778,-6.550925785,0.935763952,Orley Farm,M,1,1,12.7,"12,8",202,8,25,3,10.34482759,2,Experimental,-0.64807277,1,1,1,,,27,78,,,,11.875,7,-0.41297191,122.44513,0.011238392,1.0850835,,,,,,,,,
214,0,1,,6,0,5.781055,Win32,,No,0,,,2.738825,,1,,,2.738825,,,,,,,,,,,,,,,17,94.44444444,1.071450278,0.878277578,1.071450278,1.004855294,6,7.58950622,6,3.758796303,4,2.495370529,3,0.499074106,-0.875661456,5.654321317,0.956397437,1.491666741,-9.962963175,0.598511166,Orley Farm,M,2,1,10.71388889,"10,8",235,4,8,3,33.33333333,2,Control,-14.04629431,1,1,1,,,17,49,,,,10.713889,6,-0.73403847,18.181824,-0.23335302,-0.78585035,,,,,,121,110,115.5,-9
214,1,1,,6,0,13.37503,Win32,,No,0,,,0.258775,,1,,,0.258775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,2,1,11.025,"11,0",235,4,8,3,33.33333333,2,Control,-14.04629431,1,1,1,,,20,55,,,,10.713889,,-0.22540338,73.693481,0.6405108,0.89058894,,,,,,93,,93,300
214,2,1,,6,0,2.808,Win32,,No,0,,,0.8687,,1,,,0.8687,,,,,,,,,,,,,,,18,100,0.618127778,0.577243485,0.501882353,0.618127778,6,9.009259306,6,4.441666709,4,3.99305582,4,1.046759323,-0.115873024,4.41481489,0.115007535,1.397685316,-7.995370759,0.782543712,Orley Farm,M,2,1,11.54166667,"11,6",235,4,8,3,33.33333333,2,Control,-14.04629431,1,1,1,,,17,48,,,,10.713889,7,-0.48649883,309.3457,-0.35581082,0.24924923,,,,,,,,,
215,0,1,,1,5,5.60366,Win32,,Yes,1,,,1.000095,,1,,,1.000095,,,,,,,,,,,,,,,14,77.77777778,1.33259,1.704880784,0.987,1.263402857,6,6.092592875,6,3.160185326,4,5.532407549,4,1.558796353,-0.952910021,4.427777947,0.682854714,1.082407379,-4.879629347,0.831552566,Orley Farm,M,2,1,10.71666667,"10,8",,,,,,,,,3.75,4.5,3,,,19,54,,,,10.716666,6,-0.28987411,42.424194,-0.19323704,0.71879691,,,,,,,,,
215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,2,1,,,,,,,,,,,3.75,4.5,3,,,,,,,,10.716666,,,,,,,,,,,,,,
215,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,2,1,,,,,,,,,,,3.75,4.5,3,,,,,,,,10.716666,,,,,,,,,,,,,,
216,0,1,,6,0,5.22701,Win32,,Yes,1,,,2.75254,,1,,,2.75254,,,,,,,,,,,,,,,18,100,1.676322778,1.585545522,1.380963529,1.676322778,6,5.045572917,5,2.673828125,4,8.251953125,4,2.500651042,-1.080729167,3.828125,0.634167703,0.626953125,0.1171875,0.958803368,Orley Farm,F,2,1,8.733333333,"8,8",,,,,,,,,3.75,4.5,3,,,14,48,,,,8.7333336,7,-0.87718236,-62.5,-0.46336028,-0.80723047,,,,,,,,,
216,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,F,2,1,,,,,,,,,,,3.75,4.5,3,,,,,,,,8.7333336,,,,,,,,,,,,,,
216,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,F,2,1,,,,,,,,,,,3.75,4.5,3,,,,,,,,8.7333336,,,,,,,,,,,,,,
217,0,1,,6,0,37.09944,Win32,,Yes,1,,,3.66171,,1,,,3.66171,,,,,,,,,,,,,,,13,72.22222222,1.486493889,0.825159412,1.486493889,1.579800385,6,7.661111111,6,3.799444444,4,7.505555555,4,2.252777778,-0.847301587,5.626666666,0.966123381,0.507777778,-0.033333333,0.999731936,Orley Farm,M,1,1,8.686111111,"8,8",205,4,4,8,160,2,Experimental,-6.498787527,1.25,1,1.5,,,22,68,,,,8.6861115,7,0.56218237,-139.39398,-0.49410754,-0.25347769,,,,,,126,140,133,-9
217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,9.033333333,"9,0",205,4,4,8,160,2,Experimental,-6.498787527,1.25,1,1.5,,,,,,,,8.6861115,,0.41961744,28.316711,-0.59255266,-0.33108866,,,,,,127,141,134,300
217,2,1,,6,0,2.9168,Linux x86_64,,Yes,1,,,0.6659,,2,,,4.8706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,9.588888889,"9,7",205,4,4,8,160,2,Experimental,-6.498787527,1.25,1,1.5,,,,,,,,8.6861115,,,,,0.85057032,,,,,,,,,
221,0,1,,4,2,4.608215,Win32,,No,0,,,0.918035,,3,,,26.95479,,,,,,,,,,,,,,,10,55.55555556,2.905233889,2.214266279,2.505111471,3.598018,6,5.984568125,6,3.092592716,4,7.476852205,4,2.247222335,-1.988359774,7.943827335,0.946499362,0.798148191,-1.513888748,0.982284278,Orley Farm,F,1,1,9.008333333,"9,0",199,7,7,4,44.44444444,2,Experimental,-15.12445142,1.25,1,1.5,,,25,76,,,,9.0083332,,-0.45077571,125,-0.56319594,-0.15049525,,,,,,123,131,127,-9
221,1,1,,4,2,7.362755,Win32,,Yes,1,,,1.482035,,1,,,1.482035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,F,1,1,9.338888889,"9,4",199,7,7,4,44.44444444,2,Experimental,-15.12445142,1.25,1,1.5,,,27,80,,,,9.0083332,,-0.19833584,237.33765,-0.11041279,-1.3599622,,,,,,129,122,125.5,300
221,2,1,,3,3,3.00689,Win32,,Yes,1,,,2.10963,,1,,,2.10963,,,,,,,,,,,,,,,10,55.55555556,1.529794444,1.011406699,1.529794444,1.863527,6,6.99382716,6,3.546759259,4,8.486111111,4,2.546759259,-1.364550265,6.769753086,0.968873311,0.509259259,0.939814815,0.999190738,Orley Farm,F,1,1,9.827777778,"9,9",199,7,7,4,44.44444444,2,Experimental,-15.12445142,1.25,1,1.5,,,23,66,,,,9.0083332,,-0.41254988,182.08264,-0.080857396,1.2472374,,,,,,,,,
222,0,1,,6,0,6.590395,MacIntel,,Yes,1,,,1.58598,,3,,,12.887895,,,,,,,,,,,,,,,4,22.22222222,2.916606389,1.824555134,2.916606389,5.54454375,6,3.381235532,6,1.531258681,4,6.055685764,4,1.821755642,-1.386619544,3.234403935,0.775355367,0.368381076,-0.786219618,0.947256175,Orley Farm,M,1,1,7.513888889,"7,6",203,5,22,16,72.72727273,2,Experimental,-5.118284974,2,2.5,1.5,,,17,61,,,,7.5138888,5,0.29641628,53.475952,0.4522762,,,,,,,,,,
222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,,,203,5,22,16,72.72727273,2,Experimental,-5.118284974,2,2.5,1.5,,,,,,,,7.5138888,,,,,,,,,,,,,,
222,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,,,203,5,22,16,72.72727273,2,Experimental,-5.118284974,2,2.5,1.5,,,,,,,,7.5138888,,,,,,,,,,,,,,
223,0,1,,5,1,3.096155,MacIntel,,Yes,1,,,2.65572,,1,,,2.65572,,,,,,,,,,,,,,,17,94.44444444,2.981674444,2.942678678,2.981674444,2.712905588,6,6.515487558,6,3.211386719,4,4.979589844,4,1.393383247,-0.707540923,3.991880787,0.88888196,1.302267795,-6.531749132,0.88871814,Orley Farm,M,1,1,8.644444444,"8,7",204,1,1,1,100,2,Experimental,,1.25,1,1.5,,,15,52,,,,8.6444445,,0.73633546,,,1.9576142,,,,,,,,,
223,1,1,,5,1,3.32626,MacIntel,,Yes,1,,,2.517965,,1,,,2.517965,,,,,,,,,,,,,,,14,77.77777778,1.735471111,1.155757215,1.521818235,1.925976071,6,7.138635706,6,3.637204861,4,3.267567274,4,0.802144097,-1.470053323,7.283822338,0.956259103,1.530722656,-9.386046007,0.757951334,Orley Farm,M,1,1,9.1,"9,1",204,1,1,1,100,2,Experimental,,1.25,1,1.5,,,18,55,,,,8.6444445,,0.41105437,556.96594,0.48918268,1.1279635,,,,,,118,130,124,300
223,2,1,,4,2,2.80701,MacIntel,,Yes,1,,,2.101135,,1,,,2.101135,,,,,,,,,,,,,,,18,100,1.729940556,0.934261207,1.729940556,1.729940556,6,8.147844329,4,4.088426649,4,6.200640191,4,1.784618056,-0.385602679,4.497453704,0.854693346,0.950670573,-3.552712674,0.86868443,Orley Farm,M,1,1,9.463888889,"9,5",204,1,1,1,100,2,Experimental,,1.25,1,1.5,,,24,71,,,,8.6444445,7,0.041962057,371.19177,1.0283208,,,,,,,,,,
226,0,1,,2,4,2.527635,Win32,,Yes,1,,,10.542615,,1,,,10.542615,,,,,,,,,,,,,,,9,50,2.217838611,1.611553079,2.217838611,2.470094444,6,6.627382618,6,3.281444543,4,6.95216471,4,2.031724735,-1.153478564,5.664557593,0.979788582,0.786420384,-1.979937212,0.903390991,Orley Farm,M,1,1,9.583333333,"9,7",207,8,20,7,35,2,Experimental,-4.492030663,1.25,1.5,1,,,20,58,,,,9.583333,6,-0.41148937,-153.84613,-1.0246272,0.20085622,,,,,,132,135,133.5,-9
226,1,1,,3,3,3.502395,Win32,,Yes,1,,,6.634275,,1,,,6.634275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,9.844444444,"9,10",207,8,20,7,35,2,Experimental,-4.492030663,1.25,1.5,1,,,22,63,,,,9.583333,7,0.42359942,113.51752,0.039958,-0.022852395,,,,,,141,123,132,300
226,2,1,,3,3,5.26906,Win32,,Yes,1,,,3.61803,,1,,,3.61803,,,,,,,,,,,,,,,14,77.77777778,1.419221667,0.696552522,1.419221667,1.5831675,6,6.770071496,6,3.401550899,4,5.859785508,4,1.647540579,-1.450352347,6.846304712,0.96729727,0.916950488,-3.724966933,0.743236856,Orley Farm,M,1,1,10.34722222,"10,4",207,8,20,7,35,2,Experimental,-4.492030663,1.25,1.5,1,,,26,77,,,,9.583333,7,0.49684092,139.52814,-0.14212132,0.51744187,,,,,,,,,
228,0,1,,3,3,2.702085,MacIntel,,Yes,1,,,2.93302,,1,,,2.93302,,,,,,,,,,,,,,,8,44.44444444,2.249868056,1.483854648,2.249868056,2.345993125,6,7.488431577,6,3.644000583,4,7.3347897,4,2.142232259,-0.595593649,4.57300935,0.658308579,0.636249118,-0.846455892,0.827522375,Orley Farm,M,1,1,11.38888889,"11,4",210,7,17,1,5.555555556,2,Experimental,-23.83099733,1.5,1.5,1.5,,,14,42,,,,11.388889,6,0.29915401,-41.666687,-0.42888555,0.31797338,,,,,,,,,
228,1,1,,3,3,6.93061,MacIntel,,Yes,1,,,2.30285,,1,,,2.30285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,1,1,11.71111111,"11,8",210,7,17,1,5.555555556,2,Experimental,-23.83099733,1.5,1.5,1.5,,,15,43,,,,11.388889,,0.44071904,71.428345,-0.12903211,1.6776086,,,,,,,,,
228,2,1,,4,2,27.444555,MacIntel,,Yes,1,,,3.788495,,2,,,11.110505,,,,,,,,,,,,,,,9,50,1.449015556,0.624087754,1.449015556,1.500325556,6,7.809572573,6,3.939702352,4,9.183129205,4,2.728652954,-0.99675448,6.298213252,0.922882537,0.138553196,3.490363227,0.538611162,Orley Farm,M,1,1,12.19722222,"12,2",210,7,17,1,5.555555556,2,Experimental,-23.83099733,1.5,1.5,1.5,,,15,43,,,,11.388889,6,0.021312771,118.06085,-0.84731609,1.0467243,,,,,,,,,
232,0,1,,4,2,6.681855,Win32,,Yes,1,,,20.653435,,1,,,20.653435,,,,,,,,,,,,,,,6,33.33333333,2.566246667,1.982842584,2.566246667,4.015973333,6,1.820987595,3,0.59398146,4,9.784722858,2,2.934722406,-1.360846515,1.583950396,0.430574467,-0.004166709,4.805556403,0.6,Orley Farm,M,1,1,7.763888889,"7,9",,,,,,,,,2.25,3,1.5,,,12,49,,,,7.7638888,6,-0.13045914,-48.484863,-0.34367222,-0.93258715,,,,,,,,,
232,1,1,,3,3,3.72854,Win32,,Yes,1,,,3.008115,,2,,,29.143525,,,,,,,,,,,,,,,18,100,2.343092778,1.450050877,2.343092778,2.343092778,6,7.31481505,5,3.692129771,4,9.939814673,2,2.980555499,-0.415873129,3.770371002,0.845490802,-0.008333418,4.981481764,0.6,Orley Farm,M,1,1,,,,,,,,,,,2.25,3,1.5,,,23,80,,,,7.7638888,,-0.43130958,117.34497,0.33975038,1.2284378,,,,,,,,,
232,2,1,,3,3,2.34352,Win32,,Yes,1,,,1.867605,,1,,,1.867605,,,,,,,,,,,,,,,18,100,2.153559444,1.414251669,2.153559444,2.153559444,6,9.498457026,3,4.799074173,4,10,1,3,-0.372222053,5.80123421,0.690905003,0,5,1,Orley Farm,M,1,1,8.572222222,"8,6",,,,,,,,,2.25,3,1.5,,,24,80,,,,7.7638888,7,0.080563247,165.30945,0.16991468,0.18713379,,,,,,,,,
233,0,1,,3,3,2.999855,Win32,,Yes,1,,,3.32506,,1,,,3.32506,,,,,,,,,,,,,,,4,22.22222222,3.300992222,1.470071944,3.300992222,3.92004125,6,5.589506432,6,2.710648282,4,8.175926209,4,2.48055564,-1.302645523,5.148765762,0.905179747,0.735185072,-0.499999153,0.879171089,Orley Farm,F,2,1,10.95555556,"10,11",215,7,29,1,3.333333333,2,Control,-5.122455289,1,1,1,,,23,65,,,,10.955556,6,-0.081225961,93.137268,0.10779884,1.2407762,,,,,,,,,
233,1,1,,4,2,5.31581,Win32,,No,0,,,3.90191,,2,,,9.549125,,,,,,,,,,,,,,,8,44.44444444,3.223423056,1.887989341,3.223423056,3.949723125,6,6.439815097,6,3.217592706,4,8.703703986,4,2.633333418,-1.062169344,5.157407803,0.914979607,0.54351849,0.986111535,0.916480093,Orley Farm,F,2,1,11.30833333,"11,3",215,7,29,1,3.333333333,2,Control,-5.122455289,1,1,1,,,17,49,,,,10.955556,,-0.40867114,300.03186,0.38984302,0.81889689,,,,,,,,,
233,2,1,,4,2,5.603415,Win32,,Yes,1,,,2.905565,,1,,,2.905565,,,,,,,,,,,,,,,7,38.88888889,2.576050278,1.644406313,2.576050278,3.170772857,6,6.646605174,6,3.294444572,4,8.210648643,4,2.443981637,-1.29232805,6.16975335,0.96500752,0.418055513,1.120371077,0.877902507,Orley Farm,F,2,1,11.775,"11,9",215,7,29,1,3.333333333,2,Control,-5.122455289,1,1,1,,,18,50,,,,10.955556,7,0.026833994,17.564331,-0.28074664,-0.26423851,,,,,,,,,
237,0,1,,6,0,4.24062,Win32,,No,0,,,0.4864,,1,,,0.4864,,,,,,,,,,,,,,,15,83.33333333,1.387193611,1.163461854,1.387193611,1.524219,6,9.169753275,4,4.652777848,4,4.504629683,4,1.302314829,-0.596825494,6.258642502,0.710526221,1.864814776,-9.819444197,0.871261268,Orley Farm,M,2,1,10.28333333,"10,3",217,4,18,8,42.10526316,2,Control,-9.38820646,1.25,1,1.5,,,14,44,,,,10.283334,6,0.66245008,-91.34613,-0.9212029,1.8594141,,,,,,101,101,101,-9
237,1,1,,3,3,3.83186,Win32,,No,0,,,2.676305,,1,,,2.676305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,M,2,1,10.60277778,"10,7",217,4,18,8,42.10526316,2,Control,-9.38820646,1.25,1,1.5,,,24,69,,,,10.283334,,0.4226754,173.45581,-0.3202841,0.4024854,,,,,,93,114,103.5,300
237,2,1,,3,3,4.8721,Win32,,Yes,1,,,1.37989,,1,,,1.37989,,,,,,,,,,,,,,,13,72.22222222,1.442833611,1.107678532,1.442833611,1.561771154,6,9.005305445,6,4.501061194,4,8.480106627,4,2.544031968,-0.424100135,5.489655917,0.862231441,0.483819734,1.061007958,0.999692303,Orley Farm,M,2,1,11.13611111,"11,1",217,4,18,8,42.10526316,2,Control,-9.38820646,1.25,1,1.5,,,21,58,,,,10.283334,6,0.51928097,101.651,-0.28233588,1.4956993,,,,,,,,,
238,0,1,,6,0,35.799755,Win32,,Yes,1,,,0.40082,,1,,,0.40082,,,,,,,,,,,,,,,5,27.77777778,1.986474167,1.840100587,1.986474167,3.719176,6,5.83148664,5,3,4,9.971606817,2,2.994321363,-2.42113183,9.305448044,0.85233747,0.01703591,4.886427269,0.6,Orley Farm,M,2,1,10.28333333,"10,3",218,4,21,10,45.45454545,2,Control,-2.403695033,1.25,1,1.5,,,17,51,,,,10.283334,6,0.96801126,166.66669,0.42246631,0.8894245,,,,,,100,106,103,-9
238,1,1,,6,0,2.993605,Win32,,No,0,,,0.551335,,1,,,0.551335,,,,,,,,,,,,,,,13,72.22222222,1.754212222,1.307315975,1.754212222,1.967845769,6,6.833333263,6,3.452777757,4,6.02777799,4,1.712500078,-1.28042326,6.314814674,0.73908424,1.117592564,-4.560184832,0.807096228,Orley Farm,M,2,1,10.60277778,"10,7",218,4,21,10,45.45454545,2,Control,-2.403695033,1.25,1,1.5,,,20,56,,,,10.283334,,0.026567467,314.6922,0.32731017,0.68626654,,,,,,93,112,102.5,300
238,2,1,,6,0,3.943355,Win32,,No,0,,,0.601185,,1,,,0.601185,,,,,,,,,,,,,,,13,72.22222222,0.427426111,0.369591961,0.427426111,0.438522692,6,9.604363384,4,4.859253553,4,9.955188513,3,2.986052986,-0.239126597,5.441306473,0.424329506,-0.009064386,5.000510444,0.9,Orley Farm,M,2,1,11.13611111,"11,1",218,4,21,10,45.45454545,2,Control,-2.403695033,1.25,1,1.5,,,21,58,,,,10.283334,7,0.94795632,225.73853,0.48987812,-0.81775606,,,,,,,,,
246,0,1,,3,3,6.46939,Win32,,No,0,,,1.91896,,1,,,1.91896,,,,,,,,,,,,,,,10,55.55555556,1.662345,1.718442199,1.280854118,2.1775305,6,6.49691391,6,3.244907591,4,7.76851866,4,2.305092621,-1.008465649,5.026543681,0.998620804,0.655555471,-0.509258695,0.970482625,St. Anselms,M,1,1,11.56666667,"11,6",228,8,30,5,16.12903226,2,Experimental,2.031147095,3,5,1,,,18,51,,,,11.566667,7,-0.43778244,,-0.77637696,0.89144379,,,,,,,,,
246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Anselms,M,1,1,,,228,8,30,5,16.12903226,2,Experimental,2.031147095,3,5,1,,,,,,,,11.566667,,,,,,,,,,,,,,
246,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Anselms,M,1,1,,,228,8,30,5,16.12903226,2,Experimental,2.031147095,3,5,1,,,,,,,,11.566667,,,,,,,,,,,,,,
247,0,1,,2,4,22.58752,Win32,,Yes,1,,,5.54827,,1,,,5.54827,,,,,,,,,,,,,,,18,100,1.233130556,0.867293434,1.064940294,1.233130556,6,8.887346056,5,4.43379648,4,5.166666667,4,1.423611111,-0.331481401,5.047530958,0.904717416,1.122222222,-5.444444445,0.777404144,St. Anselms,M,1,1,11.56666667,"11,6",229,8,29,4,12.90322581,2,Experimental,0.864295856,3,5,1,,,17,48,,,,11.566667,6,-0.42558509,-147.72729,-0.19428492,1.4083748,,,,,,,,,
247,1,1,,3,3,3.66854,Win32,,No,0,,,2.28615,,1,,,2.28615,,,,,,,,,,,,,,,18,100,1.019407222,0.550990345,1.019407222,1.019407222,6,7.796296543,6,3.89131954,4,7.111111217,4,2.067708386,-0.649603193,5.069907718,0.979921072,0.700694508,-1.392361324,0.82634446,St. Anselms,M,1,1,11.88888889,"11,10",229,8,29,4,12.90322581,2,Experimental,0.864295856,3,5,1,,,23,63,,,,11.566667,,0.016438346,-33.155762,-0.82041299,1.38626,,,,,,,,,
247,2,1,,3,3,8.150285,Win32,,Yes,1,,,3.85207,,2,,,17.79651,,,,,,,,,,,,,,,18,100,0.585922778,0.776006156,0.431905588,0.585922778,6,8.055555732,6,3.982291751,4,7.059028149,4,2.04895846,-0.556349225,5.002778018,0.873992208,0.704861058,-1.465277142,0.813606427,St. Anselms,M,1,1,12.38055556,"12,4",229,8,29,4,12.90322581,2,Experimental,0.864295856,3,5,1,,,22,58,,,,11.566667,7,0.74241483,9.1488647,-0.31189919,-1.2365086,,,,,,,,,
250,0,1,,4,2,8.802595,Win32,,No,0,,,10.810785,,2,,,15.15772,,,,,,,,,,,,,,,14,77.77777778,1.63383,2.352867013,1.154892941,1.967211429,6,6.813015717,6,3.393916115,4,7.508818543,4,2.248412125,-0.757365893,4.463796342,0.967038524,0.51778143,-0.080088609,0.997679541,St. Anselms,M,1,1,9.027777778,"9,0",230,8,27,5,17.24137931,2,Experimental,-4.053227237,1.5,2,1,,,23,68,,,,9.0277777,6,0.1346027,-274.03845,-1.2235199,-0.37399599,,,,,,,,,
250,1,1,,4,2,11.55573,Win32,,Yes,1,,,2.842575,,1,,,2.842575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Anselms,M,1,1,9.355555556,"9,4",230,8,27,5,17.24137931,2,Experimental,-4.053227237,1.5,2,1,,,21,61,,,,9.0277777,,0.009144954,143.40979,-0.37664786,1.6263287,,,,,,,,,
